"","customer_id","sales"
"5466","KF-16285",585.552
"5058","TP-21130",584.82
"8789","BP-11095",583.8
"9387","DG-13300",582.336
"5827","MM-17920",581.96
"3384","Dp-13240",580.672
"3481","CC-12610",579.95
"9653","AS-10090",579.528
"6310","NG-18355",579.51
"6734","BT-11680",579.51
"1317","HG-14965",579.3
"1212","SW-20755",579.136
"4640","HA-14905",579.136
"8200","KD-16495",577.764
"9546","SC-20020",577.584
"5798","MN-17935",575.968
"5959","MA-17560",575.928
"1319","LW-16825",575.92
"4413","AH-10210",575.92
"9400","RB-19465",574.91
"4307","WB-21850",573.728
"9874","JK-15370",573.174
"9483","EM-13960",572.8
"1301","LC-17140",572.76
"768","CS-12250",572.58
"8036","CM-11815",572.58
"4058","LC-16885",572.16
"5637","GM-14440",572.16
"2468","MK-18160",571.44
"7923","KH-16330",569.99
"7453","LL-16840",569.64
"6403","BW-11110",569.568
"3517","HA-14920",569.536
"5155","GH-14410",569.058
"3336","PR-18880",568.728
"9231","LR-16915",568.728
"747","MH-17785",567.12
"7741","CP-12340",566.97
"6644","MP-18175",564.195
"5165","SC-20020",563.94
"7575","PN-18775",563.94
"6200","PK-19075",563.92
"3124","JE-15610",563.808
"3903","VT-21700",563.808
"3755","JG-15310",563.43
"1883","LF-17185",563.4
"6571","BP-11050",563.4
"6282","EH-13765",563.24
"4864","TT-21070",563.024
"8132","CS-12490",562.2925
"6372","LA-16780",561.584
"2808","MH-18025",561.568
"1550","EP-13915",559.992
"983","TZ-21580",559.984
"6897","TN-21040",559.93
"3891","SP-20860",559.92
"7285","AG-10525",559.71
"1753","VW-21775",559.62
"3423","CL-12565",558.4
"4642","Co-12640",558.4
"8139","AZ-10750",557.728
"2348","LT-17110",557.585
"4022","JO-15145",556.665
"5397","HF-14995",556.665
"9128","RH-19510",555.96
"624","SF-20965",555.21
"1336","JR-15670",552.56
"7416","SC-20770",552.56
"5975","SV-20935",552
"3722","MF-17665",551.985
"7808","DK-13090",550.431
"5066","MA-17560",549.99
"5848","PO-19180",549.99
"8197","KD-16495",549.98
"1597","MY-17380",547.3
"2330","JD-16150",547.136
"3905","VT-21700",547.136
"4695","JL-15835",546.66
"5583","VP-21730",546.06
"2977","ND-18370",545.94
"5383","CC-12220",545.916
"1978","AS-10225",545.88
"2437","CA-12265",545.85
"3183","BM-11650",544.38
"4339","GB-14575",544.38
"778","NZ-18565",544.008
"1201","LS-16945",544.008
"894","TH-21550",543.92
"5295","TM-21490",543.92
"4012","FH-14350",542.94
"4616","TH-21550",542.94
"5692","KM-16225",542.94
"5759","JM-16195",542.94
"9383","RM-19375",542.94
"731","EG-13900",542.646
"2251","JM-16195",541.44
"8003","AA-10645",541.24
"8866","SH-19975",541.24
"945","JL-15850",540.57
"7934","RW-19540",540.57
"1259","RB-19795",540.048
"1502","NG-18430",540.048
"3081","DW-13480",539.97
"4159","AH-10465",539.97
"3300","CS-11950",539.964
"6499","LC-17050",539.964
"7617","RB-19435",539.92
"7413","SC-20770",539.91
"2903","KH-16330",539.658
"7459","NP-18670",538.92
"3458","AS-10090",538.194
"4543","RL-19615",537.544
"8786","TT-21220",537.544
"4605","MS-17770",535.41
"5167","SC-20020",535.41
"8128","JD-15895",535.41
"8731","RP-19855",535.41
"7555","DL-12925",533.94
"5739","DH-13075",532.72
"2369","KL-16555",532.704
"3114","MS-17770",532.704
"39","SN-20710",532.3992
"2598","BM-11650",530.34
"6514","RD-19480",529.9
"3171","KT-16465",528.43
"8771","EA-14035",528.43
"9914","MY-18295",528.43
"5932","RL-19615",527.92
"7698","BF-11170",526.582
"2232","DB-13405",526.45
"2574","SM-20320",526.45
"8114","EB-13930",526.344
"3808","AH-10690",523.92
"6942","GM-14680",523.92
"3797","KL-16555",523.764
"7356","AR-10345",523.764
"625","SF-20965",523.48
"7032","JE-15610",523.392
"7456","LL-16840",523.26
"1627","PO-19180",523.25
"4714","CM-12655",521.96
"5953","TS-21430",521.96
"4357","RR-19315",520.464
"9347","RO-19780",520.464
"989","JG-15805",520.05
"5829","RF-19735",519.96
"7966","SP-20860",519.792
"6704","SC-20695",519.68
"6065","CC-12430",518.272
"3052","SW-20350",517.9
"1628","MC-17275",517.5
"8672","PO-18850",517.405
"9811","AG-10495",516.96
"948","RB-19795",516.488
"1700","SC-20725",515.88
"486","MT-18070",514.165
"3495","CA-12055",513.024
"6754","TC-21145",512.96
"3993","DK-12895",512.94
"8161","LT-17110",512.499
"8308","PV-18985",512.358
"7490","CC-12475",512.19
"2096","SN-20710",511.84
"9842","MH-17290",511.5
"5660","CL-12700",511.056
"3709","RS-19765",510.24
"342","JD-15895",509.97
"7400","CB-12535",509.9575
"3510","SC-20020",509.488
"7822","CY-12745",508.768
"7539","BS-11380",508.704
"6039","FA-14230",506.28
"6552","LS-16975",505.32
"1899","RA-19945",505.176
"3027","AI-10855",504.9
"5987","JS-16030",504.9
"183","RM-19675",503.96
"2300","VD-21670",503.96
"6477","NR-18550",503.96
"6951","HM-14980",503.96
"9684","PG-18895",503.96
"6285","EB-13705",502.488
"970","BS-11800",501.81
"2157","DV-13465",501.81
"3846","SZ-20035",501.81
"9727","NC-18535",500.24
"3730","KH-16630",499.99
"2264","AA-10375",499.98
"5617","SC-20695",499.95
"2967","JF-15565",499.584
"8589","PM-19135",499.168
"5217","CA-12775",498.26
"8333","TC-20980",498
"7554","JR-16210",497.94
"1775","MY-18295",497.61
"8527","BS-11755",496.86
"2242","CT-11995",494.982
"6850","MF-18250",494.97
"8893","EM-14095",494.97
"601","CK-12205",494.376
"3286","RD-19585",494.376
"4538","ES-14080",493.92
"8861","SB-20185",493.43
"2448","BD-11320",492.835
"3460","EM-13825",492.768
"6919","MS-17710",491.55
"9691","HK-14890",491.55
"2345","PV-18985",490.32
"2580","SD-20485",489.92
"8888","GZ-14470",489.23
"363","KW-16435",488.646
"1896","JO-15280",487.984
"3616","RA-19285",487.984
"3641","MC-17845",487.984
"9027","RB-19465",487.96
"3496","CA-12055",487.92
"8299","BG-11740",486.368
"2222","DK-13375",485.94
"1186","HR-14830",485.88
"4850","MC-17275",485.88
"1390","PP-18955",484.83
"6605","SV-20785",484.704
"1005","RA-19945",484.65
"7529","LC-16885",483.136
"9837","DL-12865",483.136
"9087","DW-13585",482.94
"4215","NC-18535",482.664
"387","DK-13225",482.34
"9638","CM-12715",481.568
"2758","JP-16135",481.32
"4898","CA-12310",481.32
"5757","JP-16135",481.32
"8624","AG-10525",481.176
"3858","JK-16120",480.96
"3843","TS-21370",480.74
"8872","GZ-14470",480
"224","JB-15925",479.988
"6948","GK-14620",479.988
"2387","CV-12295",479.984
"2898","PG-18895",479.984
"4570","AB-10255",479.984
"7033","CS-11860",479.984
"8534","KB-16315",479.984
"8565","DP-13105",479.984
"8488","CC-12685",479.976
"9834","DL-12865",479.976
"686","MC-17845",479.97
"4028","CS-12355",479.97
"7702","AA-10480",479.97
"8492","AB-10150",479.97
"8608","PF-19165",479.97
"9038","ML-17395",479.97
"1983","NG-18430",479.96
"6742","CS-12355",479.952
"7091","JF-15565",479.952
"3090","BH-11710",479.95
"2510","MY-17380",479.94
"7831","EB-14110",479.92
"2093","MP-17470",479.9
"6935","NP-18700",479.72
"376","AG-10900",479.04
"1904","DK-12835",478.48
"6842","BC-11125",478.48
"4415","KL-16645",478.24
"2569","SP-20620",478.08
"9532","AS-10045",477.666
"9657","ME-17320",477.6
"6690","DR-12940",477.51
"9442","DN-13690",477.3
"2738","EB-13750",477.24
"6434","JG-15160",477.15
"3828","RW-19540",476.8
"8597","JL-15175",475.944
"9134","BM-11785",475.944
"8172","CM-12115",474.95
"4008","SC-20725",474.43
"7077","JE-15715",472.518
"3451","KN-16705",471.92
"6969","AB-10105",471.92
"8141","Co-12640",471.9
"582","DV-13465",470.376
"1877","JC-15775",470.376
"3910","AB-10105",470.376
"7498","TC-21295",470.376
"9687","SM-20950",470.36
"1447","SD-20485",470.302
"8962","JP-16135",470.155
"7794","HR-14830",469.99
"6611","JK-16090",469.95
"541","BD-11500",468.9
"6074","PG-18820",468.9
"7748","KH-16510",467.97
"5041","AI-10855",467.46
"4963","CY-12745",467.04
"311","BP-11185",466.768
"9892","LP-17095",466.32
"5084","KN-16390",466.158
"3591","JG-15160",465.18
"5208","YS-21880",465.18
"6247","ML-17410",465.16
"7228","SC-20380",465.16
"3677","BT-11680",464.97
"4856","PB-19150",464.85
"5122","DM-13015",464.292
"7853","LW-16825",464
"4818","PF-19120",463.248
"1921","EH-13765",462.564
"5023","RF-19735",461.97
"664","SP-20545",459.95
"5728","JP-15520",459.92
"7106","KM-16720",459.88
"5993","NS-18640",458.43
"8994","MH-18115",458.43
"158","DB-13060",457.568
"9282","DB-13270",457.485
"7768","CS-12505",456.588
"5540","ES-14080",455.97
"9338","CK-12325",455.97
"9322","PF-19225",455.712
"1158","PS-19045",455.1
"9082","LR-17035",454.965
"1718","BN-11515",454.9
"4117","TS-21340",454.86
"8065","JM-15250",454.56
"6421","RD-19660",454.272
"9544","SC-20770",453.6
"1566","JO-15550",453.576
"8552","LA-16780",453.576
"1457","ME-17320",452.94
"4587","NL-18310",452.55
"214","VW-21775",452.45
"570","EB-13840",451.152
"8116","LP-17080",451.152
"2472","CM-11935",451.136
"7746","KH-16510",450.04
"8688","ED-13885",450
"8884","FC-14245",449.97
"6775","CL-12700",449.91
"7333","JK-15625",449.568
"8164","AB-10060",449.568
"6112","SP-20920",449.372
"492","AJ-10960",449.15
"2989","MC-17635",449.15
"7419","SC-20770",449.1
"4310","WB-21850",447.968
"3857","TC-21295",447.944
"8550","DC-13285",447.944
"1167","KC-16540",447.93
"3089","BH-11710",447.86
"5874","FG-14260",447.86
"6660","DB-13405",447.86
"1098","NS-18640",447.84
"1377","VD-21670",447.84
"7701","AA-10480",447.84
"7892","EH-14125",447.84
"937","CG-12040",447.696
"7671","MA-17560",446.068
"597","LR-16915",445.96
"5402","TZ-21580",445.96
"7480","EB-13705",445.802
"7349","MG-17650",445.44
"206","LE-16810",444.768
"2830","ND-18370",443.92
"3394","KF-16285",443.92
"5616","CM-12190",443.92
"2182","CJ-12010",442.764
"1745","MC-18100",442.4
"6260","MK-17905",442.372
"7636","DB-13555",441.96
"7861","TG-21310",441.92
"4685","HL-15040",440.91
"4646","KB-16585",440.19
"3690","FA-14230",439.992
"4284","CA-11965",439.992
"3558","TS-21505",439.8
"2793","KN-16450",438.368
"6641","WB-21850",438.368
"1638","NW-18400",438.336
"8103","CR-12820",438.336
"2256","LA-16780",437.85
"5593","BP-11095",437.85
"9775","CL-12565",437.85
"9974","AP-10720",437.472
"8334","YS-21880",436.704
"9637","CM-12715",436.704
"3350","BM-11650",435.999
"8034","JC-15775",435.999
"5938","RW-19690",435.84
"3490","RH-19600",435.504
"9513","MS-17710",435.504
"2273","JL-15850",435.26
"7561","TB-21250",435.168
"7951","GG-14650",435.168
"4645","DB-13360",434.646
"1725","JK-15370",434.352
"4167","HA-14920",433.568
"8273","LC-16960",432.456
"2538","SV-20365",431.976
"2933","GT-14710",431.976
"5198","AA-10315",431.976
"7726","TN-21040",431.976
"9556","SM-20905",431.976
"3334","PR-18880",431.968
"8437","JB-16045",431.94
"1198","ZC-21910",431.928
"3599","NP-18700",431.928
"7753","CK-12595",431.16
"9772","LF-17185",431.136
"3217","FH-14275",430.88
"5976","RB-19465",429.9
"9110","NS-18505",429.6
"9355","JD-15895",428.68
"6272","DK-13375",428.4
"9527","BW-11200",427.644
"1430","DK-12835",427.42
"2337","CC-12220",426.79
"2116","SG-20080",425.833
"2650","SH-19975",424.9575
"9376","CC-12670",424.272
"7297","JK-15730",424.116
"7899","DC-12850",423.648
"2749","TM-21010",423.28
"7578","EJ-13720",422.856
"8537","HR-14830",422.625
"2146","TS-21160",422.058
"5797","CR-12730",421.372
"7100","EJ-14155",421.1
"1306","BM-11785",419.944
"9368","CS-11950",419.944
"6557","DK-12835",419.9
"239","KL-16645",419.68
"1404","GM-14455",419.4
"5823","KB-16405",419.4
"6768","NC-18535",419.4
"7444","RD-19810",419.4
"4561","SJ-20125",419.136
"5482","EB-13870",419.136
"3509","SC-20020",418.8
"9308","AG-10495",418.32
"4488","JM-15250",418.296
"2315","EM-13825",416.32
"5839","BS-11665",415.968
"4347","MV-17485",415.872
"6693","JF-15190",415.176
"5971","JK-15640",414.96
"3973","JM-15250",414
"6891","SS-20140",411.98
"2059","TP-21130",411.8
"3047","TC-21475",411.8
"1761","AG-10900",411.332
"5492","DH-13675",411.332
"6430","SH-20395",410.352
"9620","ME-17725",409.9992
"1890","TB-21520",409.59
"4051","SM-20950",409.272
"6118","JR-16210",409.216
"182","DK-13150",408.744
"431","RB-19795",408.744
"1972","ML-17755",408.744
"2897","PW-19240",408.422
"3487","RH-19600",408.422
"1412","JD-15895",408.006
"4528","MB-17305",408.006
"14","IM-15070",407.976
"924","SE-20110",406.6
"5268","CB-12025",406.6
"586","DV-13465",406.368
"9156","AG-10900",405.86
"2065","GG-14650",405.64
"3521","DM-13345",404.94
"4096","SC-20095",404.9
"6182","DB-13270",403.92
"9089","AJ-10945",403.68
"9888","SH-19975",403.56
"3028","DR-12880",403.168
"5075","SV-20365",401.59
"7322","MC-17845",400.8
"9578","SB-20185",400.784
"729","EG-13900",400.032
"7886","TS-21655",399.98
"1379","VD-21670",399.96
"7044","NM-18445",399.96
"6531","TP-21130",399.95
"8633","PO-19180",399.95
"5270","JO-15145",399.672
"8613","BT-11395",399.672
"1682","SB-20290",399.54
"9571","PS-18760",399.54
"9274","SC-20305",398.972
"5051","AH-10465",398.4
"1243","PG-18820",398.352
"1888","EH-14005",398.352
"2109","SG-20080",398.352
"5190","CS-12250",397.6
"6392","PK-19075",396.92
"7508","JL-15835",396.92
"178","JE-15745",396.802
"1508","CS-12505",396
"6755","TC-21145",395.94
"3129","CC-12100",395
"4195","CJ-12010",394.816
"1878","JG-15160",393.568
"6675","DL-13330",393.54
"8041","HA-14905",393.25
"947","CA-12775",393.165
"1410","AB-10105",393.165
"636","DJ-13420",392.94
"9279","MK-17905",392.94
"5062","CA-12265",391.98
"5592","BP-11095",391.98
"7474","ME-17320",391.98
"2308","SV-20935",390.75
"7386","TT-21070",390.368
"3167","KC-16675",390.272
"2319","EM-13825",389.97
"5667","SE-20110",389.97
"7275","TC-21535",389.97
"8528","BS-11755",389.97
"9257","FM-14380",389.97
"230","VD-21670",389.696
"7959","JS-15685",389.056
"355","JL-15505",388.704
"8035","CM-11815",388.704
"1275","MS-17710",388.43
"4412","JB-15400",387.99
"5972","DB-13615",387.72
"2909","VD-21670",387.136
"5994","NS-18640",387.136
"8267","MY-18295",387.136
"8464","PN-18775",387.136
"6657","KM-16375",386.91
"7411","SC-20770",386.68
"8824","VP-21760",386.34
"4219","TB-21400",385.8
"4207","AM-10705",385.686
"1511","NH-18610",385.6
"4381","RA-19915",384.944
"6481","KN-16390",384.768
"6255","AR-10825",384.592
"148","JE-16165",384.45
"3382","MS-17365",384.174
"3773","JK-15370",383.976
"5063","SC-20380",383.976
"4303","AH-10585",383.96
"7918","PP-18955",383.96
"4034","JM-15655",383.952
"4819","PF-19120",383.952
"6187","AM-10705",383.84
"418","PB-19150",383.8
"5574","RF-19840",383.64
"1882","LF-17185",383.607
"4541","RL-19615",383.607
"9957","CM-12655",383.4656
"756","NB-18655",383.438
"1581","NP-18325",382.806
"3488","RH-19600",382.116
"7299","JK-15730",381.72
"668","TH-21235",381.576
"1574","SC-20095",381.44
"9222","GZ-14545",381.36
"542","ES-14080",380.864
"4809","EB-14110",380.058
"7412","SC-20770",379.96
"652","SR-20740",379.4
"8715","AW-10930",379.372
"7381","AG-10270",378
"2716","DK-13375",377.97
"2734","KL-16645",377.97
"2858","SC-20380",377.97
"3660","SC-20050",377.97
"5060","DL-12925",377.97
"3208","LA-16780",377.928
"5656","AH-10120",377.45
"9598","DM-13345",376.866
"6981","JA-15970",376.74
"8305","GW-14605",376.509
"385","DO-13435",375.4575
"3228","KL-16645",375.34
"4941","LP-17095",375.34
"566","FP-14320",374.376
"8348","BO-11350",373.47
"3997","DK-12895",373.08
"7383","AG-10270",373.08
"8358","TS-21655",372.144
"6606","SV-20785",371.976
"878","CC-12430",371.97
"2261","MZ-17335",371.97
"6371","CC-12430",371.97
"6836","FC-14335",371.2
"41","SN-20710",371.168
"1866","NG-18355",370.782
"2664","HF-14995",370.62
"8461","IG-15085",370.14
"704","JK-15370",369.912
"611","NB-18655",369.576
"5989","ES-14020",369.544
"9093","MG-17650",369.544
"9539","RP-19270",369.1992
"7203","CM-12115",369.16
"2941","JD-16150",368.97
"3745","RA-19915",368.97
"6417","HW-14935",368.97
"1778","DP-13000",368.91
"5879","JW-15220",368.91
"8254","SN-20560",368.91
"6851","MF-18250",367.96
"2433","AZ-10750",366.786
"6998","DR-12940",366.744
"8499","NR-18550",366.744
"8390","EJ-14155",366.009
"4788","IM-15070",364.95
"2325","KC-16255",364.8
"9053","SV-20785",364.776
"7250","EM-14140",364.74
"3881","PF-19120",364.704
"3373","SO-20335",364.41
"9740","BP-11290",364.08
"5831","BP-11290",363.92
"7051","WB-21850",363.92
"1426","RW-19540",363.648
"1160","AA-10315",362.94
"5235","DN-13690",362.94
"1085","KD-16270",362.92
"7504","SH-20395",362.92
"1848","FH-14275",362.352
"8297","GZ-14545",362.352
"7944","SC-20380",362.25
"9907","KN-16390",362.136
"3465","EH-13765",361.96
"4502","BF-11170",361.96
"254","DL-13315",361.92
"3375","SO-20335",361.764
"4394","AH-10690",361.376
"6349","BF-11275",361.376
"1756","TT-21460",360.712
"3725","JL-15235",360.38
"5973","RR-19525",360.38
"6237","HA-14905",360.38
"321","NM-18445",360
"3048","TC-21475",360
"3352","CA-12310",359.98
"5622","VW-21775",359.98
"2409","TM-21010",359.976
"3920","RF-19735",359.976
"2263","MV-17485",359.97
"2724","EP-13915",359.97
"8059","LW-17215",359.97
"4765","NS-18640",359.88
"6738","MM-18055",359.772
"5077","BD-11500",359.499
"8707","PW-19240",359.499
"748","MH-17785",359.32
"9359","PS-18970",359.32
"1595","DP-13390",359.058
"1724","KD-16345",359.058
"6822","YS-21880",358.58
"5382","CC-12220",358.2
"5446","TA-21385",357.93
"5706","NW-18400",357.93
"8237","LH-16900",357
"3888","SV-20785",356.94
"6661","OT-18730",356.85
"6917","BM-11140",356.79
"1095","BT-11485",355.96
"5748","SS-20410",355.455
"5668","TG-21640",355.36
"803","HW-14935",355.32
"1565","CL-12565",354.9
"3753","DR-12880",354.9
"6148","RM-19375",354.9
"7242","SB-20170",354.9
"8327","PS-18760",354.9
"5762","MC-17575",353.88
"5225","AS-10090",353.568
"8604","BT-11440",353.568
"3909","VT-21700",352.45
"912","BE-11335",352.38
"5588","DB-13615",352.38
"4549","GK-14620",351.216
"2014","AM-10705",350.98
"2682","MH-18115",350.973
"2725","EP-13915",350.352
"7551","AF-10885",349.965
"3207","LA-16780",349.95
"788","LT-17110",348.928
"1384","PP-18955",348.84
"9085","AH-10210",348.56
"5375","NB-18655",348.488
"1096","PS-19045",348.208
"1797","MR-17545",347.97
"3143","AR-10825",347.802
"7364","DS-13180",347.802
"5018","MZ-17515",347.58
"5371","AG-10495",347.361
"2441","AF-10870",345
"4000","Dp-13240",345
"8968","RL-19615",344.981
"6776","HF-14995",344.94
"4182","CR-12820",344.91
"4865","TT-21070",344.91
"8240","BS-11365",344.91
"8705","JD-16150",344.91
"4712","AB-10105",344.704
"9188","BB-10990",344.704
"7912","PO-19195",344.372
"8447","TH-21115",344.372
"3014","LS-16975",344.22
"4471","MG-17680",344.22
"1130","BD-11605",343.92
"7887","TS-21655",343.85
"6067","CC-12430",343.2
"3074","KM-16375",342.864
"1393","PP-18955",342.37
"7234","EA-14035",341.991
"3315","EB-13750",341.96
"7677","KM-16375",341.96
"8797","AB-10015",341.96
"2052","CK-12595",341.488
"472","JP-15520",340.92
"9704","CS-11950",340.92
"6147","JG-15310",340.704
"7360","DS-13180",340.182
"174","CS-12130",340.144
"5275","BC-11125",340.116
"110","PA-19060",339.96
"2534","DJ-13510",339.96
"6335","BG-11740",339.96
"7215","LC-16870",339.96
"7271","AW-10930",339.96
"9764","SC-20050",339.92
"4074","DK-12895",339.136
"5996","SH-19975",338.352
"1205","LS-16945",338.04
"1733","LH-17155",338.04
"6352","BS-11590",337.98
"7875","JS-15685",337.176
"9036","XP-21865",337.088
"987","AS-10630",336.51
"3775","JK-15370",335.944
"8189","LR-16915",335.744
"7626","MP-17470",335.72
"822","CA-12775",335.52
"1547","VB-21745",335.52
"8814","EB-14170",335.52
"3636","PP-18955",334.88
"1414","HA-14905",334.768
"4936","BD-11605",333.999
"5243","BF-11020",333.576
"5763","EB-13870",333.576
"6652","KM-16375",333.576
"4475","BD-11620",333.09
"2010","JF-15190",333.056
"3794","EJ-13720",333
"792","SA-20830",332.94
"5237","EB-14110",332.94
"6419","HW-14935",332.94
"9252","GA-14725",332.94
"9750","LC-16870",332.94
"6505","SP-20545",332.832
"6153","CV-12805",332.704
"4227","LS-16945",332.028
"5448","TA-21385",331.96
"5722","VG-21805",331.536
"7723","TS-21505",331.536
"7198","HF-14995",331.023
"2229","GM-14680",330.588
"9894","MP-18175",330.588
"642","JL-15835",330.4
"3553","PO-18865",330.4
"6193","CM-12160",329.988
"5350","YC-21895",329.584
"3305","SP-20620",328.776
"5995","NS-18640",328.59
"6534","FH-14365",328.59
"5173","CA-12265",328.3992
"265","RC-19825",328.224
"6125","EH-13990",327.996
"2594","RS-19765",327.84
"598","LR-16915",327.76
"6288","NF-18595",327.76
"3022","JB-16000",327.7328
"6548","JH-16180",327.564
"9716","JF-15565",326.646
"4540","TM-21490",325.86
"7623","EM-14095",325.632
"2087","IM-15070",324.9
"3245","BP-11185",324.9
"7796","BW-11065",324.744
"4320","KB-16315",323.982
"903","DB-13060",323.976
"6158","MC-17605",323.976
"9516","SG-20605",323.976
"2752","GA-14515",323.37
"5531","CK-12595",323.37
"907","PO-18865",323.136
"2112","SG-20080",323.136
"2561","TM-21010",323.1
"2636","TT-21265",323.1
"4274","NF-18595",323.1
